date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:57:08	51376/51376	---M--	200	added ('OK')	image/jpeg	etag:%22c8b0-68a9bb8a-2d9105c98b81c04f;;;%22	https://anotapedidosonline.com/produtos/coleoy.html/images/logo.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/images/logo.jpg	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:09	34653/34653	---MCZ	200	added ('OK')	text/css	etag:W/%22875d-68a9bb8a-ceb9641330dff051;br%22	https://anotapedidosonline.com/produtos/coleoy.html/css/delivry.css	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/css/delivry.css	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:10	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/coleoy.html/link.href,%20window.location.origin	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/link.href,%20window.location.origin	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:10	1464945/1464945	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22165a71-68a9bb8a-d44ade054b1b2d1d;br%22	https://anotapedidosonline.com/produtos/bruxa.html/js/all.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/bruxa.html/js/all.js	(from https://anotapedidosonline.com/produtos/bruxa.html/index.html)
00:57:11	124108/124108	---M--	200	added ('OK')	image/jpeg	etag:%221e4cc-68a9bb8a-22da0e0f8c086f36;;;%22	https://anotapedidosonline.com/produtos/coleoy.html/images/triplo1.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/images/triplo1.jpg	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:13	93432/93432	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2216cf8-68a9bb8a-749259a6fc899e24;br%22	https://anotapedidosonline.com/produtos/coleoy.html/js/jquery.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/js/jquery.js	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:14	46834/46834	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b6f2-68a9bb8a-61470c8bfba60280;br%22	https://anotapedidosonline.com/produtos/coleoy.html/js/deliveryProduto.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/js/deliveryProduto.js	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:15	4730/4730	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22127a-68a9bb8a-ceeca6a06b566b6c;br%22	https://anotapedidosonline.com/produtos/coleoy.html/js/jquery-mask.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/js/jquery-mask.js	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:17	40826/40826	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229f7a-68a9bb8a-b2b6c0cd51451c0;br%22	https://anotapedidosonline.com/produtos/coleoy.html/js/sweetalert.min.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/js/sweetalert.min.js	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:17	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:57%20GMT	https://anotapedidosonline.com/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/GET.html	(from https://anotapedidosonline.com/js/delivry.js)
00:57:18	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:57%20GMT	https://anotapedidosonline.com/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/Trident/index.html	(from https://anotapedidosonline.com/js/all.js)
00:57:20	49226/49226	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:57%20GMT	https://anotapedidosonline.com/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/index-2.html	(from https://anotapedidosonline.com/js/sweetalert.min.js)
00:57:20	1464945/1464945	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22165a71-68a9bb8a-175291e421bca80d;br%22	https://anotapedidosonline.com/produtos/coleoy.html/js/all.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/js/all.js	(from https://anotapedidosonline.com/produtos/coleoy.html/index.html)
00:57:20	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/maniacombo.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/maniacombo.html/GET.html	(from https://anotapedidosonline.com/produtos/maniacombo.html/js/deliveryProduto.js)
00:57:21	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:59%20GMT	https://anotapedidosonline.com/produtos/maniacombo.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/maniacombo.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/maniacombo.html/js/all.js)
00:57:23	194437/194437	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:57%20GMT	https://anotapedidosonline.com/index-2.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/index-3.html	(from https://anotapedidosonline.com/produtos/maniacombo.html/js/sweetalert.min.js)
00:57:23	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/familiamania.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/familiamania.html/GET.html	(from https://anotapedidosonline.com/produtos/familiamania.html/js/deliveryProduto.js)
00:57:24	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:58%20GMT	https://anotapedidosonline.com/produtos/familiamania.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/familiamania.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/familiamania.html/js/all.js)
00:57:25	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/maniaindividual.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/maniaindividual.html/GET.html	(from https://anotapedidosonline.com/produtos/maniaindividual.html/js/deliveryProduto.js)
00:57:26	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:59%20GMT	https://anotapedidosonline.com/produtos/maniaindividual.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/maniaindividual.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/maniaindividual.html/js/all.js)
00:57:27	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/classicmania.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/classicmania.html/GET.html	(from https://anotapedidosonline.com/produtos/classicmania.html/js/deliveryProduto.js)
00:57:28	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:58%20GMT	https://anotapedidosonline.com/produtos/classicmania.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/classicmania.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/classicmania.html/js/all.js)
00:57:29	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/bruxa.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/bruxa.html/GET.html	(from https://anotapedidosonline.com/produtos/bruxa.html/js/deliveryProduto.js)
00:57:30	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:58%20GMT	https://anotapedidosonline.com/produtos/bruxa.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/bruxa.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/bruxa.html/js/all.js)
00:57:31	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/coleoy.html/GET.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/GET.html	(from https://anotapedidosonline.com/produtos/coleoy.html/js/deliveryProduto.js)
00:57:32	2457/2457	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Aug%202025%2013:00:58%20GMT	https://anotapedidosonline.com/produtos/coleoy.html/Trident/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/coleoy.html/Trident/index.html	(from https://anotapedidosonline.com/produtos/coleoy.html/js/all.js)
00:57:33	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/htdocs_error/style.css	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/htdocs_error/style.css	(from https://anotapedidosonline.com/GET.html)
00:57:34	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/htdocs_error/something-lost.png	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/htdocs_error/something-lost.png	(from https://anotapedidosonline.com/GET.html)
00:57:35	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/images/logo.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/logo.jpg	(from https://anotapedidosonline.com/index-2.html)
00:57:36	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/cdn.utmify.com.br/scripts/pixel/pixel.js	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/cdn.utmify.com.br/scripts/pixel/pixel.js	(from https://anotapedidosonline.com/index-2.html)
00:57:37	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/images/cover.png	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/cover.png	(from https://anotapedidosonline.com/index-2.html)
00:57:38	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/images/individual.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/individual.jpg	(from https://anotapedidosonline.com/index-2.html)
00:57:40	2302381/2302381	---M--	200	added ('OK')	image/png	etag:%222321ad-68a9bb89-85a7456714c96783;;;%22	https://anotapedidosonline.com/images/familia.png	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/familia.png	(from https://anotapedidosonline.com/index-2.html)
00:57:41	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/produtos/maniaduplo.html/index.html	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/produtos/maniaduplo.html/index.html	(from https://anotapedidosonline.com/index-2.html)
00:57:42	4511/4511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2007:30:36%20GMT	https://anotapedidosonline.com/images/brutu.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/brutu.jpg	(from https://anotapedidosonline.com/index-2.html)
00:57:44	157459/157459	---M--	200	added ('OK')	image/jpeg	etag:%2226713-68a9bb89-eae91f380426d792;;;%22	https://anotapedidosonline.com/images/bruxa.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/bruxa.jpg	(from https://anotapedidosonline.com/index-2.html)
00:57:44	2484765/2484765	---M--	200	added ('OK')	image/png	etag:%2225ea1d-68a9bb89-eebab4eb34d25fa6;;;%22	https://anotapedidosonline.com/images/casal.png	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/casal.png	(from https://anotapedidosonline.com/index-2.html)
00:57:45	41844/41844	---M--	200	added ('OK')	image/jpeg	etag:%22a374-68a9bb89-8cf34d12aea598b3;;;%22	https://anotapedidosonline.com/images/cole.jpg	/Users/victorduarte/Desktop/site-copiado/anotapedidosonline.com/images/cole.jpg	(from https://anotapedidosonline.com/index-2.html)
